lang,Jan-1-2013,Jan-2-2013,Jan-3-2013,Jan-4-2013,Jan-5-2013,Jan-6-2013,Jan-7-2013,Jan-8-2013,Jan-9-2013,Jan-10-2013,Jan-11-2013,Jan-13-2013,Jan-15-2013,Jan-16-2013,Jan-17-2013,Jan-18-2013,Jan-19-2013,Jan-20-2013,Jan-21-2013,Jan-22-2013,Jan-24-2013,Jan-25-2013,Jan-26-2013,Jan-27-2013,Jan-28-2013,Jan-29-2013,Jan-30-2013,Jan-31-2013,Feb-1-2013,Feb-2-2013,Feb-3-2013,Feb-5-2013,Feb-6-2013,Feb-7-2013,Feb-8-2013,Feb-9-2013,Feb-10-2013,Feb-11-2013,Feb-12-2013,Feb-13-2013,Feb-14-2013,Feb-15-2013,Feb-16-2013,Feb-17-2013,Feb-19-2013,Feb-20-2013,Feb-21-2013,Feb-22-2013,Feb-23-2013,Feb-24-2013,Feb-26-2013,Feb-27-2013,Feb-28-2013,Mar-1-2013,Mar-4-2013,Mar-5-2013,Mar-6-2013,Mar-7-2013,Mar-9-2013,Mar-11-2013,Mar-12-2013,Mar-13-2013,Mar-14-2013,Mar-15-2013,Mar-17-2013,Mar-18-2013,Mar-19-2013,Mar-20-2013,Mar-21-2013,Mar-22-2013,Mar-23-2013,Mar-24-2013,Mar-25-2013,Mar-26-2013,Mar-27-2013,Mar-28-2013,Mar-29-2013,Mar-30-2013,Mar-31-2013,Apr-1-2013,Apr-2-2013,Apr-4-2013,Apr-5-2013,Apr-6-2013,Apr-7-2013,Apr-8-2013,Apr-9-2013,Apr-11-2013,Apr-12-2013,Apr-13-2013,Apr-14-2013,Apr-15-2013,Apr-16-2013,Apr-18-2013,Apr-19-2013,Apr-20-2013,Apr-21-2013
ruby-on-rails-3,0.0972762645914,0.159270057229,0.188663989435,0.0995346084524,0.120935232464,0.152999597369,0.136685248714,0.181998233547,0.184339184099,0.189333333333,0.170344148412,0.148797661751,0.217558568358,0.172080586662,0.187642052963,0.147722176792,0.113262215198,0.160492527889,0.17862302661,0.17568240816,0.157051617632,0.209073803052,-0.101710828291,0.0887612583214,0.164323534782,0.179678141763,0.176756517897,0.199797607618,0.0802776051378,0.100913395606,0.147340123042,0.198745579847,0.185471406491,0.19284171552,0.0641568506685,0.0666803446861,0.117894305192,0.174073315585,0.201880813656,0.244829257096,0.185717556669,0.104113763332,0.0938586032825,0.144457397739,0.174617233962,0.204628132579,0.191604689273,-0.0553584459374,0.103225156726,0.165995975855,0.165720885853,0.200541461947,0.167617332132,0.157346587078,0.192010373547,0.174220363872,0.198762702179,0.265317761412,0.178059155208,0.24192752049,0.177313697483,0.152416539653,0.12763868434,-0.0196116885664,0.0833660258925,0.193542064775,0.132039024867,0.180703767918,0.11943936624,0.116862248624,0.00729536501143,0.109422492401,0.153024046636,0.150364998909,0.154982443395,0.113639111197,0.0338115248998,0.0700144857557,0.12786798234,0.161438002988,0.15636652313,0.136907335351,0.141517353865,0.0215568862275,0.0814195742235,0.148350202187,0.241309282045,0.131089713033,0.140439408726,0.00950796291894,0.0879402956695,0.189974116027,0.151691118959,0.115962607975,0.108736762481,-0.0330578512397
xcode,0.0694037781682,0.143046013134,0.179634238719,0.0129623228483,0.140406964185,0.140210099441,0.196019300362,0.187036439858,0.182395605339,0.14565082357,0.243824189926,0.196291792016,0.198036668725,0.24652526884,0.163239347043,0.139691408978,0.114133536237,0.209006270188,0.195929718114,0.210265144347,0.199332759815,0.150772710139,-0.21954585372,0.106871188785,0.182115046471,0.185962932782,0.246099941603,0.166437814671,0.0456943463631,0.0809666168411,0.201215591097,0.163547532295,0.177748382696,0.210443788813,0.0555887257829,0.0658463311247,0.106929878676,0.174602522493,0.227612934977,0.190269650968,0.169488064365,0.11415990541,0.0794135613928,0.154631833811,0.197054342306,0.19463930903,0.299486017241,-0.141225840294,0.094957168256,0.177623478594,0.193427494912,0.144790556438,0.214863752284,0.21841061195,0.171948415475,0.161673419692,0.191303654697,0.284418632404,0.109081533488,0.271416118551,0.185723035584,0.14199222987,0.173299986215,-0.055045510842,0.0806467475757,0.115959119497,0.182571310783,0.168521711867,0.142806839078,0.11916157137,-0.0526808709904,0.126891166423,0.200818873075,0.167337964314,0.202024126343,0.118256014578,-0.0038726667183,0.0755199256419,0.102552195197,0.183631654231,0.202589283992,0.217583856433,0.155628566488,0.0191835481891,0.124669147263,0.15324789763,0.179790754165,0.166103442351,0.139143031412,-0.0342615680378,0.102819931834,0.235862514979,0.1366301687,0.123178381247,0.102206912216,-0.0888670397822
mysql,0.098556949736,0.149159416882,0.16874665258,0.0732445121549,0.114177809982,0.136710896663,0.188359664749,0.18946294542,0.192741290276,0.181481615912,0.223904930981,0.169180270978,0.206426653579,0.218246250918,0.188303614423,0.164276644739,0.112441630619,0.166684551275,0.195689125684,0.209562911641,0.177827095159,0.156210059928,-0.0964156079855,0.131989781436,0.200558445424,0.190962521837,0.199069596708,0.170493374008,0.0921347840459,0.126480880307,0.202113773212,0.179294308806,0.193654832981,0.207933572899,0.10862526373,0.108507397283,0.110474205315,0.188778767941,0.234836099643,0.192128269809,0.180723307099,0.137019313526,0.118266705172,0.162768017801,0.2057006507,0.208015436935,0.286793174322,-0.0306399667727,0.105570009944,0.171455397783,0.201726562022,0.206065371528,0.176554150037,0.345058106164,0.186403951495,0.186728820048,0.185710358884,0.305820629843,0.231501557799,0.271569110345,0.186530010754,0.206722455227,0.183153816145,0.0415797671533,0.128645788665,0.174601710438,0.199948697374,0.206770248715,0.197827824287,0.170632845188,0.0476435997677,0.133729956815,0.190229252308,0.193769466354,0.181713165768,0.147698048183,0.0582158774103,0.118303412698,0.152385872022,0.212113006589,0.228391288963,0.203479042301,0.16334949746,0.0326166204065,0.14576793489,0.185775116349,0.319246552647,0.174042291006,0.183251219033,0.0145573305653,0.146184952442,0.279304897314,0.205429385224,0.177967274145,0.142497536111,0.0056416428464
objective-c,0.0807572073637,0.143163301606,0.141225805334,0.0614287815471,0.103759554526,0.13561137408,0.174244580735,0.169636014501,0.188260779864,0.149295992175,0.177345978873,0.151375205255,0.169079031638,0.208860813449,0.169292544322,0.131638173372,0.0559786941697,0.166146751661,0.164178599235,0.191791006945,0.135767592866,0.128004311724,-0.0950394455752,0.0976554278739,0.175776486321,0.157837293258,0.172676826099,0.162337662338,0.0459489715785,0.0876804756457,0.154349313354,0.144115025449,0.141412124842,0.14785772432,0.0472777943665,0.0712977010637,0.0869874986538,0.153958216071,0.218185424552,0.189671949993,0.141573107694,0.110139400316,0.0804610913151,0.146026120627,0.164654226125,0.205274994889,0.248926758402,-0.0545464907067,0.0814571046887,0.181501497591,0.177110499078,0.195450306151,0.186974891943,0.23025279333,0.184585126791,0.170567458625,0.191160052368,0.252523228129,0.127143039918,0.234796150621,0.180863523731,0.155882165808,0.142140202649,-0.00872247464535,0.0816812053925,0.148966347868,0.164568679732,0.160348817921,0.139587703664,0.126005087455,0.025169302889,0.113233362952,0.195577897341,0.15913580634,0.161230990788,0.147687402812,0.0265289243301,0.0780055539954,0.117696576666,0.175948056397,0.18030200586,0.165237965944,0.159543983023,0.0239708020166,0.091994897762,0.135162271962,0.192828328795,0.132410565131,0.137617147558,0.0153550863724,0.11130728487,0.207798182724,0.163751281698,0.133689839572,0.125882128552,-0.0137153306919
linux,0.0971367778343,0.168669131238,0.198371508315,-0.0230207877714,0.096709571945,0.138023049849,0.179182651444,0.266000137586,0.21726700972,0.178000912825,0.200464713654,0.206884008548,0.235950722599,0.219551390869,0.250688829667,0.16670796819,0.101207745766,0.161768670801,0.222072678331,0.208151480561,0.216653265434,0.213956183557,-0.358056265985,0.127220783859,0.23405630726,0.231285860428,0.166407810073,0.214863218518,0.0375757039919,0.0994277381294,0.26487727353,0.193730186685,0.232905607312,0.206059011794,-0.0218760938047,0.0962758741412,0.139902942334,0.207378301681,0.243982137022,0.219484103701,0.225508478251,0.114664012808,0.112371690978,0.185636885617,0.254239114041,0.266489007328,0.293644839781,-0.215848863054,0.102803538155,0.173302809217,0.194361384024,0.181194176206,0.212784066729,0.19746899949,0.218271207273,0.196650596295,0.189933523267,0.294892048447,0.155413210123,0.255824194259,0.244713559641,0.229510933066,0.214413589242,-0.0519307866476,0.110150469698,0.211754447881,0.207163721489,0.196398668624,0.206330210869,0.185314829304,-0.100707004275,0.150184129858,0.228019720624,0.198807157058,0.155457371952,0.16134302753,-0.0305854046449,0.0856653340948,0.160994497656,0.233982380109,0.202987983111,0.18637063447,0.210287932708,-0.0706214689266,0.129227662797,0.211740506967,0.30788425162,0.138423576143,0.206346662393,-0.0879665727024,0.116058029015,0.247836427958,0.217317622665,0.206899295747,0.206472106413,-0.0970796845901
xml,0.0808362881446,0.134006424966,0.139326831415,0.0402753368483,0.0731984042748,0.113374538273,0.14977716081,0.164143716943,0.165695557174,0.158150188144,0.134306145414,0.125063437976,0.173783964809,0.189746462584,0.120847011291,0.115296618566,0.0611807892322,0.138471775136,0.132892751957,0.193694178414,0.173629756918,0.141164698104,-0.164162592341,0.109025915996,0.128546178429,0.171174865824,0.160202210791,0.13506548899,0.0567929718697,0.0940099686042,0.182527024632,0.166274565298,0.151871015593,0.144587660677,0.0651465798046,0.0651041666667,0.0773707995569,0.138808356614,0.212310499719,0.173340570448,0.17129273579,0.0610713662537,0.0697532478856,0.146379715954,0.184447267222,0.187581415545,0.213234401817,-0.0968757568419,0.0623376623377,0.138441837123,0.229841357619,0.163795927516,0.156642682549,0.15467904099,0.1716001716,0.164453961456,0.21207094115,0.242341496715,0.119175306876,0.227864029792,0.167964574744,0.167682926829,0.147111043474,-0.00337689528248,0.055720653789,0.183944512885,0.151601927029,0.181646932185,0.182996440803,0.118981784056,-0.0217595072309,0.0870569720915,0.168944348728,0.168659408189,0.138367925315,0.133182393288,0.0199507880561,0.0498670212766,0.112975577338,0.209100866275,0.193759936407,0.209913885721,0.150095665369,-0.0395263426605,0.0906170195238,0.184362139918,0.271105123065,0.149114326446,0.160345561046,-0.0408389963408,0.112761680639,0.231798889977,0.171004201818,0.165834783033,0.152575110779,-0.0372753350728
php,0.101394405633,0.163863333643,0.170708098429,0.0611279024176,0.111382281887,0.150090917496,0.183716614814,0.189523089871,0.186098702828,0.170758129372,0.23064985214,0.167331624458,0.211173320351,0.203440883723,0.193634016557,0.156664438685,0.120787169987,0.177342932371,0.175222565776,0.193850287469,0.194375119985,0.161066270687,-0.132710827888,0.15264068383,0.192153675126,0.193574749978,0.199749940462,0.182714332825,0.0596074802939,0.128628036763,0.196542160365,0.181681215935,0.191082802548,0.209849073485,0.0502230667791,0.105386141869,0.100583265642,0.183680284983,0.23305388311,0.20421380602,0.17381025859,0.13107607353,0.115230780841,0.186708337803,0.210668264041,0.214268181753,0.290458942418,-0.0580384720367,0.10435742562,0.187819853765,0.177148426303,0.220042463331,0.187867419278,0.282697596215,0.178461311122,0.200836820084,0.185996212132,0.347565627737,0.199369227303,0.263610508448,0.186676981551,0.208990801047,0.171701858568,0.0287072805008,0.120647428092,0.201486099129,0.188582823688,0.192386058387,0.204190611105,0.143580964478,0.0181976094958,0.134803212121,0.193260654113,0.18794203472,0.201302156182,0.167779724108,0.0535558634107,0.113335645563,0.152216136002,0.220623083167,0.189970430926,0.203173190904,0.163779101245,0.00621613221443,0.135935658923,0.173804620936,0.302822118947,0.175396656988,0.164096183959,-0.0139199708751,0.1408254621,0.263609579775,0.20505354324,0.201706790707,0.141016754703,-0.0302321510971
java,0.093555665621,0.149028277754,0.175389425202,0.0692253110812,0.0962719133899,0.13649400463,0.180306088997,0.18974133749,0.199409792854,0.177281643344,0.19095408539,0.150420922183,0.203957979536,0.220291829898,0.201679148869,0.145301174848,0.0993614895191,0.1790679443,0.18662965976,0.184596192317,0.182012457617,0.169364365737,-0.155663554327,0.124277149239,0.198484806128,0.186652530551,0.20552007998,0.170637556381,0.0524357661864,0.113135346477,0.179482492148,0.192155626704,0.197582102814,0.184248286271,0.0607533414338,0.095607810169,0.105671977713,0.193847334942,0.241361475753,0.216483897475,0.180058948194,0.114475898881,0.114073398084,0.188549228983,0.210127836793,0.24346416267,0.28115026309,-0.0473094116161,0.119674163558,0.179968196665,0.212892604529,0.233042231212,0.199667398958,0.265870298984,0.198209735658,0.211871710221,0.214599088682,0.320813255,0.215823551087,0.273400567286,0.190151413956,0.210181242108,0.184175034109,0.0197897598408,0.115070304832,0.180208292702,0.220117949996,0.214454436202,0.197196348637,0.164307805008,0.0206013535089,0.135425999732,0.187951559407,0.180669864318,0.209035133785,0.181246021663,-0.00102069458266,0.109470611351,0.152428533194,0.21658738703,0.231864771792,0.19636310198,0.196989773727,0.0128712796323,0.145098692345,0.189992868968,0.340030834157,0.184979559508,0.179133902592,0.00324661540344,0.147341607772,0.278539723705,0.207889351142,0.205969134409,0.15973135415,-0.00321425745708
ruby-on-rails,0.0739600008105,0.13059984814,0.141551403381,0.0706756593029,0.0897955889178,0.0977793010292,0.140986908359,0.177996781979,0.152584398245,0.156361194359,0.193144858644,0.111867995765,0.175596128904,0.168316634464,0.151130996769,0.132040068701,0.107079119572,0.146581095,0.167134775901,0.160932023498,0.159687721789,0.132860938884,-0.078627942405,0.0963950228692,0.165089472598,0.185419548518,0.137093615354,0.138861725015,0.0712876701627,0.0985606245426,0.15013258462,0.169376034265,0.168117857421,0.14940287358,0.0920266199107,0.0764570388866,0.0986412649292,0.141053262098,0.17076206188,0.172397187711,0.169216125528,0.102701924461,0.085337322134,0.124543738803,0.14735291022,0.154779534706,0.202237973041,-0.00856824608003,0.0990193278111,0.142675062301,0.156718969644,0.172595283028,0.171351213186,0.230597663781,0.156521083201,0.153452203875,0.148517178174,0.249664454727,0.164780121525,0.241155302145,0.16877558442,0.168491212392,0.128246828679,0.01949082539,0.0946512750084,0.168727866056,0.14993336295,0.175584511598,0.118081180812,0.122549019608,0.0312899752441,0.0938405630434,0.156254308483,0.143162608863,0.162202285494,0.12351326624,0.0502581441038,0.0694127317563,0.135991092127,0.162238527093,0.156515883632,0.149911415981,0.130635943028,0.024462282784,0.127716234454,0.138408930542,0.255657437102,0.136063003478,0.118780876279,0.05123088953,0.0988160045994,0.217180600926,0.168353183487,0.14393248583,0.116051741222,0.0205084307484
asp.net,0.0547648739418,0.12925349512,0.136989910166,0.0499855305043,0.0394425453589,0.0854251544224,0.128028363207,0.148191862562,0.157793768128,0.108516591272,0.110357977772,0.109584037259,0.134223814954,0.160722535642,0.12603295047,0.0668301734989,0.0486302480143,0.0473104342191,0.12826077099,0.137153799872,0.143426603697,0.105803038612,-0.175937203952,0.0768257411424,0.136760958617,0.130132000232,0.148620913729,0.125915456765,0.0198901550149,0.0455458120305,0.112850895754,0.129376048779,0.129848531368,0.154594062821,0.0395456082051,0.0363420745586,0.0548119821542,0.122940899188,0.177504628481,0.146070698218,0.131271878646,0.0576332372779,0.0443077234692,0.134129675558,0.154168878105,0.140683355203,0.219233313384,-0.0691462947015,0.0559843495436,0.0113163420553,0.103092783505,0.151968049032,0.125402856677,0.0751474769235,0.135789644944,0.131856045693,0.159766341725,0.233659418032,0.0609206477481,0.172710498686,0.151946465229,0.14304645604,0.108213731395,-0.0259432214069,0.0506641952425,0.0852209569449,0.113531190226,0.146683594857,0.116313418507,0.0891314904629,-0.0288651689534,0.0337881422051,0.133878673987,0.0785025635993,0.153205049638,0.111362662914,-0.0476737647605,0.0195677962992,0.0745876282357,0.109965299839,0.140356872605,0.137722580409,0.0906745210681,-0.0845123515714,0.0791071841494,0.1586973441,0.266504780695,0.121091763338,0.122759488159,-0.0301992546824,0.08035428385,0.196196800483,0.145805091128,0.143787939862,0.0979237756524,-0.0372106422437
